"NFGOVCOFOG_FUNCTION","Overheidsfunctie","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutionele sector","FREQUENCY","Frequentie","TIME","Periode","Value","Flag Codes","Flags"
"F01_5","01.5 O&O op het gebied van algemeen overheidsbestuur","P31","Individuele consumptieve bestedingen (P.31)","S1311","Federale overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F04_8","04.8 O&O op het gebied van economische zaken","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F08_5","08.5 O&O op het gebied van recreatie, cultuur en godsdienst","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F10_3","10.3 Nabestaanden","P32","Collectieve consumptieve bestedingen (P.32)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F07_4","07.4 Diensten in de openbare gezondheidszorg","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0.1,,
"F10_6","10.6 Huisvesting","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",75.4,,
"F05_6","05.6 Milieubescherming n.e.g.","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F02_4","02.4 O&O op het gebied van defensie","P31","Individuele consumptieve bestedingen (P.31)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F05_1","05.1 Afvalbeheer","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F08_3","08.3 Diensten van omroepen en uitgeverijen","P32","Collectieve consumptieve bestedingen (P.32)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",847.8,,
"F10_5","10.5 Werkloosheid","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F09_2","09.2 Secundair onderwijs","P31","Individuele consumptieve bestedingen (P.31)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",1463.1,,
"F01_5","01.5 O&O op het gebied van algemeen overheidsbestuur","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F07","07 Gezondheid","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",26173,,
"F09_6","09.6 Onderwijsondersteunende diensten","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F04_3","04.3 Brandstoffen en energie","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F09_4","09.4 Tertiair onderwijs","P32","Collectieve consumptieve bestedingen (P.32)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F10_1","10.1 Ziekte en arbeidsongeschiktheid","P31","Individuele consumptieve bestedingen (P.31)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",373.2,,
"F03_2","03.2 Brandweer","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1300","Totale overheid","A","Jaarlijks","2017","2017",0.4,,
"F06_1","06.1 Huisvesting","P32","Collectieve consumptieve bestedingen (P.32)","S1300","Totale overheid","A","Jaarlijks","2017","2017",16.8,,
"F07","07 Gezondheid","P31","Individuele consumptieve bestedingen (P.31)","S1311","Federale overheid","A","Jaarlijks","2017","2017",302.1,,
"F02","02 Defensie","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1300","Totale overheid","A","Jaarlijks","2017","2017",0,,
"F07_2","07.2 Extramurale gezondheidszorg","P32","Collectieve consumptieve bestedingen (P.32)","S1311","Federale overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F08_1","08.1 Diensten op het gebied van recreatie en sport","P31","Individuele consumptieve bestedingen (P.31)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",117.8,,
"F05_6","05.6 Milieubescherming n.e.g.","P31","Individuele consumptieve bestedingen (P.31)","S1300","Totale overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F07_3","07.3 Diensten van ziekenhuizen","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F05_3","05.3 Bestrijding van milieuvervuiling","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F06_2","06.2 Samenlevingsopbouwwerk","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F02_2","02.2 Civiele defensie","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1300","Totale overheid","A","Jaarlijks","2017","2017",0,,
"F09_2","09.2 Secundair onderwijs","P32","Collectieve consumptieve bestedingen (P.32)","S1300","Totale overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F09_8","09.8 Onderwijs n.e.g.","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F09","09 Onderwijs","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F03_4","03.4 Gevangeniswezen","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F04_7","04.7 Andere industrietakken","P32","Collectieve consumptieve bestedingen (P.32)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",91.2,,
"F04_5","04.5 Vervoer","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",1528.4,,
"F06_1","06.1 Huisvesting","P31","Individuele consumptieve bestedingen (P.31)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F01_3","01.3 Algemene dienstverlening","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1300","Totale overheid","A","Jaarlijks","2017","2017",-78.8,,
"F06_6","06.6 Huisvesting en gemeenschapsvoorzieningen n.e.g.","P32","Collectieve consumptieve bestedingen (P.32)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F07_2","07.2 Extramurale gezondheidszorg","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0.1,,
"F07_3","07.3 Diensten van ziekenhuizen","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F01_8","01.8 Overdrachten van algemene aard tussen verschillende bestuursniveaus","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F06_4","06.4 Straatverlichting","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F03_1","03.1 Politiediensten","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F07_6","07.6 Gezondheid n.e.g.","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F10_9","10.9 Sociale bescherming, n.e.g.","P32","Collectieve consumptieve bestedingen (P.32)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",87.5,,
"F09_4","09.4 Tertiair onderwijs","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",2.2,,
"F09_5","09.5 Onderwijs dat niet naar niveau kan worden ingedeeld","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F04_2","04.2 Landbouw, bosbouw, visvangst en jacht","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F01_7","01.7 Verrichtingen op het gebied van de overheidsschuld","P31","Individuele consumptieve bestedingen (P.31)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F01_7","01.7 Verrichtingen op het gebied van de overheidsschuld","P32","Collectieve consumptieve bestedingen (P.32)","S1300","Totale overheid","A","Jaarlijks","2017","2017",496.4,,
"F02_4","02.4 O&O op het gebied van defensie","P32","Collectieve consumptieve bestedingen (P.32)","S1300","Totale overheid","A","Jaarlijks","2017","2017",21.1,,
"F01","01 Algemeen bestuur","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",2171,,
"F08","08 Recreatie, cultuur en religie","P31","Individuele consumptieve bestedingen (P.31)","S1300","Totale overheid","A","Jaarlijks","2017","2017",1788.5,,
"F02_3","02.3 Militaire hulp aan het buitenland","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F04_1","04.1 Algemene economische, handels- en arbeidsmarktaangelegenheden","P32","Collectieve consumptieve bestedingen (P.32)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",1314.5,,
"F05_1","05.1 Afvalbeheer","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1300","Totale overheid","A","Jaarlijks","2017","2017",181.1,,
"F04_4","04.4 Mijnbouw, industrie en bouwnijverheid","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1300","Totale overheid","A","Jaarlijks","2017","2017",5.8,,
"F01_2","01.2 Economische hulp aan het buitenland","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0.1,,
"F03_2","03.2 Brandweer","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F06_1","06.1 Huisvesting","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F10","10 Sociale bescherming","P31","Individuele consumptieve bestedingen (P.31)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",4844.1,,
"F06","06 Huisvesting en gemeenschapsvoorzieningen","P32","Collectieve consumptieve bestedingen (P.32)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",0,,
"F04_6","04.6 Communicatie","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F01_7","01.7 Verrichtingen op het gebied van de overheidsschuld","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F01_1","01.1 Wetgevende en uitvoerende organen, financiële en fiscale zaken, buitenlandse zaken","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F10_5","10.5 Werkloosheid","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1300","Totale overheid","A","Jaarlijks","2017","2017",6627,,
"F10","10 Sociale bescherming","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1300","Totale overheid","A","Jaarlijks","2017","2017",4878.6,,
"F09_3","09.3 Postsecundair niet-tertiair onderwijs","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F07_4","07.4 Diensten in de openbare gezondheidszorg","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F08_3","08.3 Diensten van omroepen en uitgeverijen","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F08_4","08.4 Diensten van religieuze en andere gemeenschappen","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F06_2","06.2 Samenlevingsopbouwwerk","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F06","06 Huisvesting en gemeenschapsvoorzieningen","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F08_4","08.4 Diensten van religieuze en andere gemeenschappen","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F09_8","09.8 Onderwijs n.e.g.","P31","Individuele consumptieve bestedingen (P.31)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F07_4","07.4 Diensten in de openbare gezondheidszorg","P32","Collectieve consumptieve bestedingen (P.32)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F07_6","07.6 Gezondheid n.e.g.","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F10_3","10.3 Nabestaanden","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F01_7","01.7 Verrichtingen op het gebied van de overheidsschuld","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F05_3","05.3 Bestrijding van milieuvervuiling","P31","Individuele consumptieve bestedingen (P.31)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F03_2","03.2 Brandweer","P32","Collectieve consumptieve bestedingen (P.32)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",592.1,,
"F10_7","10.7 Sociale uitsluiting n.e.g.","P31","Individuele consumptieve bestedingen (P.31)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",22,,
"F10_8","10.8 O&O op het gebied van sociale bescherming","D632","Betaalde sociale overdrachten in natura — aangekochte marktproducten (D.632)","S1311","Federale overheid","A","Jaarlijks","2017","2017",0,,
"F04_1","04.1 Algemene economische, handels- en arbeidsmarktaangelegenheden","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",0,,
"F05_4","05.4 Bescherming van de biodiversiteit en het landschap","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",22.9,,
"F03_3","03.3 Rechtspraak","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F04_6","04.6 Communicatie","P5_P51G","Bruto-investeringen (P.5), waarvan Bruto-investeringen in vaste activa (P.51g)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F02_1","02.1 Militaire defensie","P5_NP","Saldo aan- en verkopen van niet-financiële niet-geproduceerde activa (NP)","S1312","Gemeenschappen en gewesten","A","Jaarlijks","2017","2017",0,,
"F09_3","09.3 Postsecundair niet-tertiair onderwijs","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1313","Lagere overheid","A","Jaarlijks","2017","2017",9,,
"F10_4","10.4 Gezin en kinderen","D62","Betaalde sociale uitkeringen (exclusief sociale overdrachten in natura) (D.62)","S1300","Totale overheid","A","Jaarlijks","2017","2017",7226.4,,
"F02_2","02.2 Civiele defensie","P31","Individuele consumptieve bestedingen (P.31)","S1311","Federale overheid","A","Jaarlijks","2017","2017",,"M","Ontbrekend"
"F10_2","10.2 Ouderdom","P5","Bruto-investeringen (P.5) en het saldo aan- en verkopen van niet-geproduceerde activa (NP)","S1314","Wettelijke sociale-verzekeringsinstellingen","A","Jaarlijks","2017","2017",1.5,,
