"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F08_3","08.3 Broadcasting and publishing services","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",,"M","Missing"
"F07_4","07.4 Public health services","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",2.4,,
"F08_3","08.3 Broadcasting and publishing services","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_2","09.2 Secondary education","P31","Individual consumption expenditure (P.31)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1312","Communities and regions","A","Annual","2016","2016",-62.7,,
"F02","02 Defence","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F09_4","09.4 Tertiary education","D632","Social transfers in kind - purchased market production (D.632)","S1311","Federal government","A","Annual","2016","2016",0,,
"F07","07 Health","D632","Social transfers in kind - purchased market production (D.632)","S1313","Local government","A","Annual","2016","2016",0,,
"F07_6","07.6 Health n.e.c.","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F08_5","08.5 R&D Recreation, culture and religion","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F10_2","10.2 Old age","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",235.8,,
"F07","07 Health","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",22.6,,
"F01_1","01.1 Executive and legislative organs, financial and fiscal affairs, external affairs","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_1","01.1 Executive and legislative organs, financial and fiscal affairs, external affairs","P31","Individual consumption expenditure (P.31)","S1312","Communities and regions","A","Annual","2016","2016",,"M","Missing"
"F02_5","02.5 Defence n.e.c.","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",0,,
"F04","04 Economic affairs","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",679.5,,
"F02","02 Defence","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F01_4","01.4 Basic research","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1312","Communities and regions","A","Annual","2016","2016",2067.3,,
"F01_5","01.5 R&D General public services","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F03_2","03.2 Fire-protection services","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F09_3","09.3 Post-secondary non-tertiary education","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F02_5","02.5 Defence n.e.c.","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F10_7","10.7 Social exclusion n.e.c.","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",1365.4,,
"F03_5","03.5 R&D Public order and safety","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10_2","10.2 Old age","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",,"M","Missing"
"F01_6","01.6 General public services n.e.c.","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F02_3","02.3 Foreign military aid","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_8","04.8 R&D Economic affairs","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04","04 Economic affairs","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",22.8,,
"F10_7","10.7 Social exclusion n.e.c.","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F09_1","09.1 Pre-primary and primary education","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F05_1","05.1 Waste management","D632","Social transfers in kind - purchased market production (D.632)","S1313","Local government","A","Annual","2016","2016",0,,
"F10_5","10.5 Unemployment","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F09_5","09.5 Education not definable by level","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",,"M","Missing"
"F02_3","02.3 Foreign military aid","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_6","01.6 General public services n.e.c.","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F06_6","06.6 Housing and community amenities n.e.c.","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",0.7,,
"F01_4","01.4 Basic research","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",0,,
"F03_2","03.2 Fire-protection services","D632","Social transfers in kind - purchased market production (D.632)","S1311","Federal government","A","Annual","2016","2016",0,,
"F08_5","08.5 R&D Recreation, culture and religion","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",6.2,,
"F06","06 Housing","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1313","Local government","A","Annual","2016","2016",206,,
"F10","10 Social protection","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",252.6,,
"F04_6","04.6 Communication","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F04_6","04.6 Communication","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F01_4","01.4 Basic research","D632","Social transfers in kind - purchased market production (D.632)","S1313","Local government","A","Annual","2016","2016",0,,
"F03_5","03.5 R&D Public order and safety","D62","Social benefits other than social transfers in kind (D.62)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",54.6,,
"F02","02 Defence","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",3518.1,,
"F01_3","01.3 General services","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F05_4","05.4 Protection of biodiversity and landscape","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10_4","10.4 Family and children","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",1008.6,,
"F10_8","10.8 R&D Social protection","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F03_4","03.4 Prisons","P32","Collective consumption expenditure (P.32)","S1313","Local government","A","Annual","2016","2016",0.2,,
"F04_3","04.3 Fuel and energy","P32","Collective consumption expenditure (P.32)","S1313","Local government","A","Annual","2016","2016",-37.3,,
"F03_4","03.4 Prisons","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F08_2","08.2 Cultural services","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F09_8","09.8 Education n.e.c.","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_9","04.9 Economic affairs n.e.c.","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",0,,
"F01_7","01.7 Public debt transactions","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10_7","10.7 Social exclusion n.e.c.","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",62.1,,
"F06","06 Housing","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",29.6,,
"F07_6","07.6 Health n.e.c.","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",111.1,,
"F07_6","07.6 Health n.e.c.","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F06_6","06.6 Housing and community amenities n.e.c.","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1313","Local government","A","Annual","2016","2016",2.3,,
